id,age,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_allowed_loan
32860,31.0,33000,3,4,1,12500,10.36,0.4,0,5,1,38615
2693,31.0,28800,2,0,5,6000,15.96,0.21,1,8,1,38616
23719,22.0,49000,0,6,1,15250,13.36,0.3,1,2,1,38623
53586,24.0,42000,3,8,3,11750,13.22,0.27,0,4,1,38624
6645,22.0,38400,0,6,5,3600,8.49,0.09,0,3,1,38627
23328,22.0,45600,0,0,3,11500,11.86,0.27,0,2,1,38636
51379,27.0,29000,3,3,5,500,12.84,0.02,0,8,1,38644
28073,27.0,35000,3,2,4,8575,6.99,0.24,0,6,1,38650
23440,33.0,28000,3,5,5,7500,13.11,0.27,0,9,1,38671
26839,42.0,26000,2,2,1,5000,8.59,0.19,0,17,1,38673
17466,22.0,47000,0,0,1,13000,8.49,0.28,0,3,1,38675
39205,22.0,45000,0,6,1,10800,13.47,0.25,1,2,1,38677
31910,29.0,30000,3,6,0,4800,7.49,0.16,0,9,1,38680
35427,22.0,42000,3,6,0,7500,10.08,0.18,0,2,1,38681
17450,21.0,44000,3,3,0,7500,8.49,0.17,0,3,1,38682
28271,21.0,44000,3,5,1,7500,13.47,0.17,1,4,1,38682
3927,23.0,38000,2,1,5,5000,9.99,0.13,0,3,1,38684
4063,23.0,38000,3,2,3,5000,13.22,0.13,1,4,1,38684
15078,23.0,38000,3,1,1,5000,6.62,0.13,0,2,1,38684
17808,23.0,38000,2,0,1,5000,11.58,0.13,0,3,1,38684
21107,23.0,38000,3,0,5,5000,10.99,0.13,0,2,1,38684
7319,24.0,36000,0,3,5,4500,10.99,0.13,0,2,1,38684
35409,24.0,36000,3,0,1,4500,7.49,0.13,0,2,1,38684
42839,24.0,36000,3,0,3,4500,7.49,0.13,0,2,1,38684
28041,23.0,38004,3,5,1,5000,7.88,0.13,0,4,1,38688
28241,29.0,33600,0,3,5,10000,9.88,0.3,0,6,1,38691
9155,22.0,48840,0,2,3,15000,9.88,0.31,0,3,1,38697
56621,23.0,55000,2,2,1,24500,13.16,0.44,0,3,1,38714
29988,37.0,25000,3,5,3,7500,13.48,0.3,1,12,1,38718
52693,25.0,42000,0,1,2,13750,10.74,0.34,0,3,1,38721
47872,25.0,39000,3,5,3,10000,5.79,0.26,0,3,1,38725
29405,25.0,37000,3,0,1,7500,7.66,0.2,0,3,1,38728
24185,22.0,42500,3,2,0,8000,7.49,0.19,0,4,1,38730
42068,22.0,42500,3,4,4,8000,13.49,0.19,1,3,1,38730
6885,25.0,35000,3,6,3,5000,11.48,0.14,0,4,1,38732
8218,25.0,35000,3,1,5,5000,7.9,0.14,0,2,1,38732
9033,25.0,35000,0,9,2,5000,12.69,0.14,0,4,1,38732
12529,25.0,35000,3,2,3,5000,11.71,0.14,0,2,1,38732
12565,25.0,35000,3,2,0,5000,7.88,0.14,0,3,1,38732
13534,25.0,35000,2,4,2,5000,7.49,0.14,0,4,1,38732
30068,25.0,35000,3,5,1,5000,11.86,0.14,0,3,1,38732
44872,25.0,35000,2,2,3,5000,11.71,0.14,0,3,1,38732
56550,23.0,35000,3,0,1,1500,13.49,0.04,0,4,1,38741
7574,22.0,41600,0,6,5,7000,10.59,0.17,0,3,1,38742
48504,24.0,44000,2,0,1,14000,13.92,0.32,0,3,1,38772
13963,22.0,48000,0,5,5,14000,10.25,0.29,0,3,1,38774
16599,22.0,48000,0,6,5,14000,6.62,0.3,0,2,1,38774
35134,22.0,48000,3,1,1,14000,9.63,0.29,0,3,1,38774
28162,24.0,40000,3,0,3,9200,7.49,0.23,0,3,1,38777
49080,26.0,36000,0,7,5,8000,8.94,0.22,0,3,1,38777
55924,26.0,36000,3,5,4,8000,13.06,0.22,0,2,1,38777
22705,28.0,32000,3,1,3,6000,9.63,0.19,0,8,1,38778
55974,28.0,32000,3,5,3,6000,12.29,0.19,0,8,1,38778
21997,23.0,40000,3,7,0,7200,5.42,0.18,0,4,1,38780
57493,23.0,40000,0,7,5,7200,9.88,0.18,0,3,1,38780
57603,22.0,40000,3,2,0,5200,14.27,0.13,0,2,1,38784
28938,24.0,33996,3,0,2,2000,8.0,0.06,0,4,1,38784
45955,24.0,33996,3,0,1,2000,13.16,0.06,1,3,1,38784
46185,24.0,33996,3,8,1,2000,14.96,0.06,0,2,1,38784
27555,24.0,35000,3,0,1,3200,9.63,0.09,0,2,1,38786
3570,22.0,38000,3,0,1,3000,11.11,0.08,0,2,1,38788
18657,22.0,38000,3,6,4,3000,7.49,0.08,0,3,1,38788
24362,22.0,38000,3,2,0,3000,11.48,0.08,0,3,1,38788
5148,23.0,36000,0,0,5,2600,7.49,0.07,0,3,1,38788
34618,25.0,32000,2,4,5,1200,9.99,0.04,0,2,1,38791
16697,22.0,38004,3,3,0,3000,13.35,0.08,0,3,1,38792
22291,22.0,38004,3,6,4,3000,11.49,0.08,0,4,1,38792
25884,22.0,38004,3,1,1,3000,11.49,0.08,0,4,1,38792
25631,37.0,24000,3,0,1,5575,6.62,0.22,0,14,1,38797
4820,26.0,41604,0,10,0,15250,15.95,0.37,0,2,1,38803
24618,27.0,38400,0,8,0,13000,10.99,0.33,0,8,1,38809
16707,29.0,33000,3,4,0,9000,14.65,0.27,1,6,1,38822
16703,23.0,39000,3,7,5,6000,9.62,0.15,0,2,1,38832
21965,24.0,38628,0,4,1,7500,10.65,0.2,0,4,1,38833
20161,26.0,32968,3,3,4,4000,9.91,0.12,0,4,1,38842
9047,23.0,42500,3,3,0,10000,6.92,0.24,0,4,1,38852
56686,22.0,37342,3,3,4,2200,13.61,0.06,1,2,1,38866
45690,24.0,42000,3,2,4,11500,9.99,0.28,0,4,1,38874
13184,29.0,32000,0,5,0,7500,7.9,0.23,0,5,1,38875
5780,27.0,34000,2,7,1,7000,13.35,0.21,1,6,1,38877
22295,26.0,35000,3,0,3,6600,7.9,0.19,0,4,1,38879
26547,22.0,43000,0,6,1,8400,10.0,0.19,0,3,1,38880
36463,29.0,32004,3,1,3,7500,13.22,0.27,1,7,1,38881
4191,24.0,37000,3,2,5,5500,9.91,0.15,0,4,1,38882
40085,23.0,38000,3,5,4,4800,7.14,0.13,0,4,1,38884
20514,21.0,42000,0,5,1,5200,11.48,0.12,0,4,1,38885
49286,23.0,36000,0,3,1,2500,13.35,0.07,0,2,1,38889
56258,23.0,36000,3,4,5,2500,10.37,0.07,0,2,1,38889
58463,27.0,30000,0,11,3,1600,7.4,0.05,0,5,1,38889
35395,27.0,33276,3,2,3,6000,11.89,0.18,0,10,1,38902
36210,26.0,32400,3,6,3,3200,13.49,0.1,0,4,1,38905
72,27.0,31200,3,1,4,3200,13.11,0.1,1,6,1,38905
9498,27.0,31200,3,3,5,3200,7.88,0.1,0,8,1,38905
23962,27.0,37000,3,1,1,11000,10.99,0.3,0,7,1,38922
5527,31.0,29000,3,3,3,6000,13.49,0.21,0,6,1,38926
8796,25.0,35000,3,0,0,4800,6.76,0.14,0,2,1,38933
4677,24.0,40800,3,4,3,10000,8.59,0.24,0,3,1,38936
26027,26.0,44000,2,10,4,18225,14.61,0.41,1,2,1,38940
9630,23.0,60000,3,3,1,30000,6.62,0.5,0,3,1,38960
44323,27.0,40000,2,11,2,15000,8.88,0.38,0,8,1,38967
44346,27.0,40000,0,3,5,15000,8.49,0.38,0,9,1,38967
28372,25.0,43200,0,9,5,15000,15.95,0.35,0,4,1,38969
20008,26.0,40000,3,2,3,13000,11.83,0.33,0,4,1,38970
18748,28.0,35000,3,0,5,10000,14.35,0.28,1,5,1,38972
25077,28.0,35000,3,6,3,10000,9.63,0.29,0,5,1,38972
39415,28.0,35000,3,12,5,10000,7.88,0.29,0,9,1,38972
46608,28.0,35000,3,1,5,10000,13.48,0.29,1,10,1,38972
10930,36.0,25000,3,0,1,6000,13.61,0.24,0,11,1,38972
38802,36.0,25000,0,0,0,6000,14.27,0.24,0,12,1,38972
13560,25.0,40800,0,1,2,12000,10.0,0.29,0,2,1,38973
27310,31.0,30000,3,5,1,7500,11.99,0.25,0,7,1,38973
38192,31.0,30000,3,1,0,7500,10.99,0.25,0,5,1,38973
45122,23.0,39996,3,0,1,7000,13.79,0.18,0,2,1,38976
53082,23.0,39996,3,4,4,7000,11.66,0.18,0,3,1,38976
5675,24.0,40000,3,1,5,9000,5.79,0.23,0,2,1,38977
11824,24.0,40000,3,1,1,9000,11.86,0.23,0,4,1,38977
16112,24.0,40000,3,3,0,9000,10.59,0.23,0,3,1,38977
36569,24.0,40000,3,3,1,9000,8.94,0.23,0,2,1,38977
43174,24.0,40000,0,1,1,9000,9.63,0.23,0,2,1,38977
43635,24.0,40000,3,3,5,9000,11.83,0.23,0,2,1,38977
44355,24.0,40000,3,8,1,9000,15.33,0.23,0,4,1,38977
45846,24.0,40000,3,8,1,9000,5.79,0.23,0,4,1,38977
49088,26.0,36000,3,3,4,7800,14.27,0.22,1,2,1,38977
25917,30.0,30000,3,3,0,6000,14.79,0.2,0,8,1,38977
26756,30.0,30000,3,5,1,6000,11.71,0.2,0,8,1,38977
28434,30.0,30000,3,5,4,6000,12.69,0.2,0,7,1,38977
43544,30.0,30000,3,0,3,6000,11.71,0.2,0,6,1,38977
46382,30.0,30000,3,2,0,6000,10.36,0.2,0,9,1,38977
55503,30.0,30000,0,14,4,6000,7.51,0.2,0,7,1,38977
33587,26.0,35000,3,3,3,6500,7.88,0.18,0,2,1,38979
3625,22.0,39996,3,4,0,5000,11.89,0.13,0,2,1,38980
11732,22.0,39996,3,3,0,5000,11.71,0.13,0,2,1,38980
26482,22.0,39996,3,5,0,5000,10.36,0.13,0,3,1,38980
29934,22.0,39996,3,6,0,5000,14.72,0.12,1,2,1,38980
31536,22.0,39996,3,3,3,5000,10.2,0.13,0,4,1,38980
39510,22.0,39996,3,4,5,5000,7.29,0.13,0,3,1,38980
1423,25.0,39204,3,3,0,10000,5.99,0.26,0,4,1,38980
1264,22.0,42000,0,6,3,7200,11.99,0.17,0,3,1,38981
12291,22.0,42000,2,3,5,7200,10.99,0.17,0,3,1,38981
23354,22.0,42000,0,6,4,7200,7.29,0.17,0,4,1,38981
307,23.0,40000,3,0,1,7000,8.88,0.17,0,3,1,38981
4680,23.0,40000,3,1,1,7000,10.65,0.17,0,4,1,38981
34581,23.0,40000,3,0,0,7000,11.66,0.17,1,4,1,38981
35789,23.0,40000,3,3,5,7000,7.51,0.17,0,3,1,38981
43033,23.0,40000,3,5,4,7000,11.49,0.17,0,2,1,38981
43981,23.0,40000,0,3,1,7000,13.61,0.17,0,4,1,38981
46101,23.0,40000,3,0,3,7000,8.0,0.17,0,2,1,38981
47721,23.0,40000,3,1,0,7000,13.85,0.17,0,3,1,38981
48113,23.0,40000,3,1,1,7000,9.91,0.17,0,4,1,38981
49066,23.0,40000,3,2,4,7000,10.62,0.17,0,3,1,38981
55246,23.0,40000,0,2,5,7000,9.32,0.17,0,4,1,38981
11517,25.0,36000,0,10,2,6000,10.99,0.17,0,3,1,38981
16904,25.0,36000,0,4,1,6000,10.75,0.17,0,2,1,38981
20314,25.0,36000,3,3,2,6000,7.68,0.17,0,3,1,38981
31799,25.0,36000,2,1,2,6000,12.92,0.17,1,3,1,38981
37150,25.0,36000,3,0,3,6000,13.92,0.17,0,4,1,38981
49224,25.0,36000,2,2,2,6000,7.49,0.17,0,4,1,38981
52202,25.0,36000,0,3,4,6000,7.49,0.17,0,3,1,38981
55230,25.0,36000,3,9,3,6000,7.51,0.17,0,2,1,38981
18764,21.0,39996,3,2,3,3000,9.32,0.08,0,2,1,38984
52108,21.0,39996,0,2,4,3000,9.91,0.08,0,4,1,38984
1508,22.0,40000,3,4,0,5000,7.9,0.13,0,3,1,38984
1684,22.0,40000,3,2,0,5000,13.22,0.13,1,4,1,38984
2193,22.0,40000,3,1,1,5000,12.53,0.13,0,4,1,38984
3320,22.0,40000,3,2,1,5000,10.37,0.13,0,4,1,38984
3503,22.0,40000,3,2,3,5000,6.54,0.13,0,2,1,38984
6522,22.0,40000,0,7,5,5000,14.79,0.13,1,4,1,38984
11006,22.0,40000,0,0,1,5000,12.68,0.13,0,2,1,38984
11914,22.0,40000,0,5,1,5000,7.9,0.13,0,3,1,38984
12303,22.0,40000,0,3,1,5000,7.9,0.13,0,2,1,38984
14083,22.0,40000,3,3,1,5000,6.91,0.13,0,3,1,38984
14482,22.0,40000,0,6,0,5000,6.62,0.13,0,3,1,38984
15438,22.0,40000,2,2,5,5000,6.92,0.13,0,3,1,38984
15621,22.0,40000,3,7,0,5000,10.59,0.13,0,2,1,38984
19319,22.0,40000,0,6,1,5000,13.48,0.13,0,4,1,38984
19814,22.0,40000,3,6,5,5000,16.02,0.13,0,4,1,38984
20183,22.0,40000,3,3,1,5000,13.49,0.13,0,2,1,38984
20495,22.0,40000,3,0,1,5000,9.32,0.13,0,3,1,38984
21929,22.0,40000,0,6,4,5000,12.87,0.13,0,4,1,38984
26267,22.0,40000,3,2,0,5000,12.87,0.13,0,4,1,38984
27059,22.0,40000,0,0,1,5000,8.0,0.13,0,4,1,38984
28383,22.0,40000,0,5,3,5000,6.91,0.13,0,2,1,38984
28551,22.0,40000,0,6,1,5000,11.99,0.13,0,2,1,38984
29340,22.0,40000,3,6,4,5000,9.91,0.13,0,2,1,38984
29848,22.0,40000,3,3,1,5000,15.31,0.13,0,4,1,38984
30014,22.0,40000,3,4,5,5000,7.14,0.13,0,2,1,38984
30642,22.0,40000,0,6,4,5000,9.99,0.13,0,4,1,38984
31452,22.0,40000,3,1,3,5000,5.42,0.13,0,4,1,38984
32405,22.0,40000,0,6,1,5000,6.92,0.13,0,3,1,38984
33152,22.0,40000,0,2,3,5000,10.99,0.13,0,4,1,38984
34004,22.0,40000,3,6,1,5000,5.42,0.13,0,3,1,38984
38498,22.0,40000,3,3,1,5000,8.59,0.13,0,2,1,38984
38804,22.0,40000,3,4,3,5000,14.27,0.13,0,3,1,38984
39173,22.0,40000,3,1,1,5000,13.49,0.13,1,4,1,38984
39422,22.0,40000,3,3,5,5000,7.29,0.13,0,3,1,38984
39469,22.0,40000,3,6,1,5000,10.36,0.13,0,2,1,38984
39661,22.0,40000,0,6,0,5000,7.14,0.13,0,3,1,38984
40814,22.0,40000,3,0,1,5000,14.22,0.13,1,2,1,38984
40938,22.0,40000,3,6,1,5000,6.62,0.13,0,3,1,38984
42200,22.0,40000,3,1,1,5000,10.59,0.13,0,2,1,38984
43405,22.0,40000,3,2,1,5000,13.22,0.13,0,2,1,38984
44526,22.0,40000,3,0,4,5000,12.84,0.13,1,3,1,38984
45352,22.0,40000,0,6,5,5000,6.99,0.13,0,4,1,38984
46266,22.0,40000,0,0,1,5000,7.74,0.13,0,2,1,38984
47805,22.0,40000,3,0,1,5000,6.62,0.13,0,4,1,38984
51276,22.0,40000,0,6,3,5000,11.86,0.13,0,2,1,38984
51550,22.0,40000,3,5,1,5000,12.42,0.13,0,2,1,38984
53085,22.0,40000,3,0,3,5000,13.47,0.13,0,3,1,38984
53723,22.0,40000,3,5,5,5000,5.42,0.13,0,3,1,38984
54862,22.0,40000,3,3,1,5000,12.87,0.13,1,4,1,38984
55344,22.0,40000,3,1,5,5000,11.14,0.13,0,4,1,38984
57259,22.0,40000,3,0,1,5000,10.28,0.13,0,3,1,38984
57463,22.0,40000,0,6,4,5000,11.49,0.13,0,4,1,38984
57492,22.0,40000,3,0,4,5000,7.29,0.13,0,4,1,38984
42421,24.0,33996,3,2,1,1800,11.12,0.05,0,3,1,38985
6507,28.0,30000,3,2,4,3000,12.42,0.1,0,9,1,38985
8012,28.0,30000,3,6,3,3000,5.99,0.1,0,8,1,38985
17283,28.0,30000,3,2,3,3000,11.99,0.1,0,5,1,38985
20107,28.0,30000,3,2,0,3000,7.51,0.1,0,10,1,38985
21802,28.0,30000,0,4,5,3000,11.49,0.1,0,9,1,38985
23065,28.0,30000,2,0,1,3000,15.7,0.1,1,9,1,38985
31983,28.0,30000,3,2,4,3000,7.51,0.1,0,8,1,38985
32904,28.0,30000,3,0,0,3000,10.08,0.1,0,5,1,38985
46346,28.0,30000,3,4,4,3000,9.32,0.1,0,10,1,38985
47250,28.0,30000,3,0,5,3000,7.49,0.1,0,6,1,38985
51758,28.0,30000,3,2,3,3000,13.49,0.1,1,8,1,38985
53228,28.0,30000,3,2,4,3000,13.11,0.1,1,10,1,38985
58380,28.0,30000,3,7,4,3000,10.36,0.1,0,8,1,38985
58498,28.0,30000,3,0,3,3000,7.49,0.1,0,8,1,38985
35298,25.0,33600,3,1,4,3000,13.61,0.09,1,3,1,38986
6955,24.0,35000,0,7,4,3000,6.62,0.09,0,4,1,38987
7550,24.0,35000,2,7,5,3000,13.92,0.09,0,3,1,38987
20007,24.0,35000,3,3,3,3000,12.69,0.09,0,2,1,38987
24977,24.0,35000,3,0,5,3000,11.49,0.09,0,3,1,38987
43328,24.0,35000,3,2,0,3000,11.49,0.09,0,4,1,38987
47795,24.0,35000,0,1,5,3000,8.0,0.09,0,2,1,38987
6391,21.0,40000,3,3,5,3000,9.99,0.07,0,4,1,38988
11126,21.0,40000,3,5,4,3000,11.71,0.07,0,3,1,38988
12823,21.0,40000,0,2,3,3000,9.91,0.07,0,4,1,38988
14902,21.0,40000,0,5,3,3000,6.62,0.07,0,3,1,38988
16832,21.0,40000,3,2,1,3000,7.51,0.07,0,4,1,38988
29855,21.0,40000,0,5,4,3000,9.91,0.07,0,2,1,38988
42279,21.0,40000,3,5,5,3000,13.57,0.07,1,2,1,38988
25744,23.0,36000,0,7,4,2400,11.49,0.07,0,3,1,38989
11195,27.0,30000,3,11,1,1500,13.92,0.05,0,5,1,38990
20949,31.0,36000,0,15,2,16750,13.61,0.47,1,6,1,39010
40245,23.0,34800,3,3,0,1000,10.99,0.03,0,2,1,39013
50518,28.0,33600,3,0,4,8000,13.92,0.24,0,6,1,39015
2189,23.0,47000,2,7,1,15000,11.49,0.32,0,2,1,39022
57643,22.0,48000,0,4,1,13750,11.36,0.29,0,3,1,39024
25560,22.0,38400,3,0,1,3200,10.59,0.08,0,2,1,39028
38482,23.0,42000,3,2,0,9250,9.63,0.22,0,3,1,39028
47123,27.0,33000,3,4,4,5500,10.99,0.17,0,10,1,39030
34940,22.0,42000,3,4,1,7150,6.17,0.17,0,3,1,39031
14427,32.0,28800,2,3,1,7000,11.48,0.23,0,6,1,39053
55452,23.0,38496,3,7,5,5200,14.54,0.14,1,4,1,39054
35757,30.0,27385,0,9,0,2000,5.79,0.07,0,9,1,39064
11618,24.0,42000,3,0,3,11300,11.99,0.27,0,2,1,39074
509,23.0,36600,0,3,1,3000,10.25,0.08,0,2,1,39077
26194,22.0,45000,3,0,1,10400,14.27,0.24,1,3,1,39078
8376,23.0,40000,3,5,5,6900,13.22,0.17,1,3,1,39081
30190,24.0,38000,0,8,0,6500,7.49,0.17,0,3,1,39081
45659,24.0,38000,3,5,3,6500,7.88,0.18,0,3,1,39081
3602,29.0,30000,2,5,2,4400,15.23,0.15,0,10,1,39081
33914,53.0,27600,3,3,0,4800,11.11,0.18,0,24,1,39081
30131,22.0,41000,3,2,3,6000,12.73,0.12,1,4,1,39083
37710,22.0,41000,0,6,5,6000,7.51,0.15,0,3,1,39083
50928,22.0,41000,3,6,5,6000,7.9,0.15,0,4,1,39083
58485,22.0,41000,0,2,0,6000,8.59,0.14,0,2,1,39083
24754,29.0,27996,3,2,3,1500,11.49,0.06,0,8,1,39083
10927,21.0,42000,1,0,1,5000,11.26,0.12,0,3,1,39085
22170,21.0,42000,3,3,1,5000,13.11,0.12,0,2,1,39085
37911,21.0,42000,3,5,1,5000,6.03,0.12,0,4,1,39085
48510,21.0,42000,0,5,5,5000,7.51,0.12,0,4,1,39085
52255,21.0,42000,3,3,3,5000,14.22,0.12,1,2,1,39085
53422,21.0,42000,0,5,0,5000,6.62,0.12,0,2,1,39085
51992,25.0,33000,3,9,3,2150,11.97,0.06,1,2,1,39088
18103,37.0,25200,2,2,2,7500,7.51,0.29,0,13,1,39088
41692,25.0,38496,0,7,4,9000,8.0,0.23,0,3,1,39096
58377,21.0,42016,3,5,3,5000,6.92,0.12,0,3,1,39102
42905,27.0,31200,3,0,5,3000,11.99,0.1,0,5,1,39105
8528,47.0,24000,2,15,1,6000,5.42,0.25,0,17,1,39112
50651,23.0,41000,3,4,4,8000,9.63,0.2,0,3,1,39129
48848,21.0,43000,0,5,4,6000,6.62,0.14,0,3,1,39134
26037,23.0,38400,3,2,1,5000,9.63,0.13,0,2,1,39144
42882,23.0,38400,0,7,1,5000,7.66,0.13,0,2,1,39144
45096,23.0,38400,3,7,1,5000,11.49,0.13,0,2,1,39144
57766,23.0,38400,3,4,5,5000,11.49,0.13,0,2,1,39144
43565,29.0,36000,0,2,2,13000,12.42,0.36,0,5,1,39167
8538,22.0,52000,0,0,1,18000,12.18,0.35,0,3,1,39170
40510,32.0,27996,3,0,1,5600,7.74,0.21,0,9,1,39170
54348,35.0,26400,3,0,3,7000,13.72,0.27,0,8,1,39171
18527,22.0,43812,3,0,1,9000,12.73,0.2,0,2,1,39172
29303,24.0,34320,3,5,1,2000,14.22,0.06,1,3,1,39173
23390,24.0,42000,3,3,3,11200,10.99,0.27,0,4,1,39175
7434,24.0,41000,0,4,2,10000,7.9,0.24,0,2,1,39176
32058,24.0,41000,3,3,4,10000,11.36,0.24,0,3,1,39176
15480,36.0,24000,3,2,3,4000,13.61,0.17,1,15,1,39177
24504,36.0,24000,3,2,3,4000,11.49,0.17,0,13,1,39177
42899,36.0,24000,3,2,5,4000,13.61,0.17,1,11,1,39177
52201,36.0,24000,3,0,3,4000,7.14,0.17,0,14,1,39177
12629,24.0,41004,1,8,1,10000,9.32,0.24,0,4,1,39181
30741,24.0,41004,3,4,4,10000,14.79,0.24,0,4,1,39181
27797,29.0,30000,3,2,4,4300,9.63,0.14,0,6,1,39181
45093,35.0,24000,3,3,3,2800,15.21,0.12,1,6,1,39181
1496,22.0,42000,3,4,3,7000,8.59,0.17,0,4,1,39182
2274,22.0,42000,3,3,1,7000,7.9,0.17,0,4,1,39182
5045,22.0,42000,3,6,1,7000,7.49,0.17,0,2,1,39182
22038,22.0,42000,3,5,1,7000,7.88,0.17,0,2,1,39182
29831,22.0,42000,0,6,4,7000,7.49,0.17,0,3,1,39182
40081,22.0,42000,0,6,1,7000,7.9,0.17,0,2,1,39182
42872,22.0,42000,3,7,1,7000,7.51,0.17,0,4,1,39182
53352,26.0,34000,0,4,0,5000,6.99,0.15,0,4,1,39182
54163,27.0,32000,3,5,3,4000,6.62,0.13,0,8,1,39183
6820,34.0,26004,3,16,3,5000,6.54,0.19,0,9,1,39183
25732,22.0,40000,3,1,1,4800,10.25,0.12,0,2,1,39185
29649,22.0,40000,3,2,1,4800,12.42,0.12,0,4,1,39185
57119,22.0,40000,3,3,0,4800,8.9,0.12,0,4,1,39185
57783,23.0,38000,0,1,5,4500,9.96,0.12,0,2,1,39185
5471,24.0,36000,3,3,1,4000,14.72,0.11,1,2,1,39185
9960,24.0,36000,3,0,0,4000,11.11,0.11,0,2,1,39185
19613,24.0,36000,3,5,0,4000,7.49,0.11,0,3,1,39185
20243,24.0,36000,3,2,0,4000,7.66,0.11,0,3,1,39185
44586,24.0,36000,3,3,0,4000,7.51,0.11,0,4,1,39185
50482,24.0,36000,3,4,0,4000,11.49,0.11,0,2,1,39185
53019,24.0,36000,3,1,3,4000,12.69,0.11,0,2,1,39185
54818,24.0,36000,3,5,3,4000,13.49,0.11,0,2,1,39185
15181,24.0,35000,3,7,5,2800,7.51,0.08,0,2,1,39187
37458,21.0,40000,0,5,5,2800,11.99,0.07,0,3,1,39189
53606,21.0,40000,3,1,5,2800,7.49,0.07,0,4,1,39189
10571,23.0,38004,3,2,1,4500,7.9,0.12,0,4,1,39189
21568,23.0,38004,3,2,0,4500,6.91,0.12,0,2,1,39189
51566,45.0,24000,3,0,3,4000,13.43,0.17,0,15,1,39193
19665,41.0,25000,3,2,4,1800,13.23,0.07,1,13,1,39195
15785,29.0,31200,3,0,0,6000,7.51,0.19,0,5,1,39218
46789,29.0,31200,3,0,3,6000,13.11,0.19,1,7,1,39218
32864,22.0,41124,3,6,1,6000,7.51,0.15,0,2,1,39219
47251,26.0,35960,0,11,1,7500,14.84,0.22,1,4,1,39225
12053,27.0,35000,3,12,4,8000,6.03,0.23,0,9,1,39226
16483,27.0,35000,3,0,4,8000,6.03,0.23,0,6,1,39226
21622,27.0,35000,3,5,5,8000,12.84,0.23,0,10,1,39226
25545,27.0,35000,3,4,3,8000,7.9,0.23,0,6,1,39226
37485,27.0,35000,3,2,3,8000,7.49,0.23,0,10,1,39226
58296,27.0,35000,3,1,5,8000,7.9,0.23,0,7,1,39226
6425,73.0,32004,0,3,4,7500,10.65,0.24,0,23,1,39226
26270,25.0,37000,3,2,3,7000,8.9,0.19,0,2,1,39229
43207,25.0,37000,3,2,5,7000,8.9,0.19,0,3,1,39229
8380,21.0,45000,3,1,0,8000,12.87,0.18,1,2,1,39231
16907,21.0,45000,3,5,1,8000,10.65,0.18,0,2,1,39231
29507,21.0,45000,3,5,1,8000,12.84,0.18,0,10,1,39231
38246,21.0,45000,0,5,5,8000,6.91,0.18,0,3,1,39231
19909,25.0,35000,3,0,3,4500,12.53,0.13,0,3,1,39233
22224,25.0,35000,3,0,3,4500,10.65,0.13,0,4,1,39233
9084,22.0,40000,3,4,3,4750,12.73,0.12,0,2,1,39235
9907,22.0,40000,3,6,1,4750,15.62,0.12,1,4,1,39235
44647,22.0,40000,3,6,4,4750,6.91,0.12,0,4,1,39235
35553,23.0,35000,3,0,1,1000,7.29,0.03,0,2,1,39243
39925,23.0,38500,3,5,3,5000,8.49,0.13,0,2,1,39259
8539,26.0,33600,3,0,4,4400,7.9,0.13,0,2,1,39263
55080,24.0,34400,3,1,3,2000,9.64,0.05,0,2,1,39269
38816,27.0,38000,0,0,4,12000,7.29,0.32,0,6,1,39270
18766,29.0,34000,0,1,4,10000,7.9,0.29,0,10,1,39271
42269,29.0,34000,3,0,4,10000,9.88,0.29,0,7,1,39271
47053,26.0,36000,3,10,1,7500,10.39,0.21,0,2,1,39277
36706,22.0,45000,3,0,1,10200,14.35,0.22,0,3,1,39278
5441,23.0,42000,0,7,1,9000,7.66,0.21,0,2,1,39278
9332,23.0,42000,3,5,4,9000,10.59,0.21,0,2,1,39278
23950,23.0,42000,3,0,3,9000,6.03,0.21,0,4,1,39278
37551,23.0,42000,0,6,1,9000,9.83,0.21,0,3,1,39278
46725,23.0,42000,0,7,3,9000,7.29,0.22,0,4,1,39278
760,24.0,39000,3,8,3,7500,9.96,0.18,0,3,1,39279
39200,24.0,39000,0,1,4,7500,8.0,0.19,0,3,1,39279
35085,21.0,46000,3,4,1,9000,7.66,0.2,0,4,1,39280
10991,22.0,43000,0,6,5,8000,16.29,0.19,0,3,1,39280
46365,22.0,43000,3,0,5,8000,9.63,0.19,0,4,1,39280
25001,29.0,30000,2,0,4,4200,10.65,0.14,0,10,1,39281
6749,38.0,22000,3,0,3,2500,10.59,0.11,0,12,1,39281
14596,26.0,33000,3,4,3,3600,7.51,0.11,0,2,1,39284
37167,26.0,33000,3,2,3,3600,11.99,0.11,0,2,1,39284
7216,21.0,42000,3,4,4,4800,14.22,0.11,0,4,1,39285
11544,21.0,42000,3,2,5,4800,13.06,0.11,0,4,1,39285
22619,21.0,42000,2,2,4,4800,15.23,0.11,1,3,1,39285
6151,22.0,38000,3,4,4,2500,7.14,0.07,0,3,1,39289
37644,22.0,38000,2,3,5,2500,10.37,0.06,0,2,1,39289
40288,22.0,38000,3,2,0,2500,7.88,0.07,0,3,1,39289
48530,23.0,36000,3,5,0,2100,14.17,0.06,0,4,1,39289
